SMILES,human_VDss_L_kg,human_CL_mL_min_kg,human_fup,human_mrt,human_thalf,dog_VDss_L_kg,dog_CL_mL_min_kg,dog_fup,monkey_VDss_L_kg,monkey_CL_mL_min_kg,monkey_fup,rat_VDss_L_kg,rat_CL_mL_min_kg,rat_fup,mouse_VDss_L_kg,mouse_CL_mL_min_kg,mouse_fup
CC(NC(=O)c1cc(=O)[nH]c2ccccc12)c1ccccc1,,,-0.4438181532264179,,,,,,,,,,,,,,
CC(NC(=O)c1cc2ccccc2[nH]1)c1ccccc1,,,-1.6595558831768018,,,,,,,,,,,,,,
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,,-0.4347527050295028,,,,,,,,,,,,,,
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,,,-1.6182860042569598,,,,,,,,,,,,,,
CC(Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,,,-0.8538719640115515,,,,,,,,,,,,,,
CC(Nc1ccc(F)cc1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,,,-0.6777807050592738,,,,,,,,,,,,,,
CC(Nc1cccc(Cl)c1F)c1cc(C(=O)NCCN(C)C)cn2c(=O)cc(N3CCOCC3)nc12,,,-1.4814860588060683,,,,,,,,,,,,,,
CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C(F)(F)F,,,-0.6577747704417132,,,,,,,,,,,,,,
CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)C(F)(F)F,,,-0.4310945848999344,,,,,,,,,,,,,,
CC(O)(C(=O)Nc1cccc(S(=O)(=O)c2ccccc2)c1)C(F)(F)F,,,-1.041436116300261,,,,,,,,,,,,,,
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,,,-1.4418916971680824,,,,,,,,,,,,,,
CC(O)(Cc1nc(CC2(C(F)(F)F)CC2)c[nH]1)c1ccc(-n2cccn2)cc1,,,-1.4948500203229238,,,,,,,,,,,,,,
CC(O)C(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccc6[nH]ncc56)nc4c32)CC1,,,-0.9956786257873628,,,,,,,,,,,,,,
CC(O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,,,-0.9515581960611388,,,,,,,,,,,,,,
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,,,-0.397940003134783,,,,,,,,,,,,,,
CC(Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,,,-1.3829996578300805,,,,,,,,,,,,,,
CC(Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O,,,-1.5917600329916877,,,,,,,,,,,,,,
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,,,-2.041523696384293,,,,,,,,,,,,,,
CC(Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O,-0.721246398818595,,-2.4436974871689774,1.7993405494542711,1.6830470382397509,,,,,,,,,,,,
CC(Oc1ccc2nc(N)n(CC(O)c3ccc(C(F)(F)F)cc3Cl)c2n1)C(F)(F)F,,,-1.999999995657055,,,,,,,,,,,,,,
CC(Oc1cccc(Cl)c1)C(=O)O,,,-1.6629236037266362,,,,,,,,,,,,,,
CC(c1cc2ccccc2s1)N(O)C(N)=O,,,-1.1549019593653225,,,,,,,1.14612803568134,,,,,,,
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,,,-1.8507808842645173,,,,,,,,,,,,,,
CC(c1nc(=O)c(O)c(C(=O)NCc2ccc(F)cc2)[nH]1)N(C)C,,,-1.1249387360292409,,,,,,,,,,,,,,
CC(c1nnc(-c2cccc(F)c2)o1)N1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,,,-2.096910007579376,,,,,,,,,,,,,,
CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,,,-2.6989699826212954,,,,,,,,,,,,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,,-2.478208337299389,,,,,,,,,,,,,,
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,,,-1.2400880061902633,,,,,,,,,,,,,,
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,,,-1.3010299947953925,,,,,,,,,,,,,,
CC1(C)C(=NC(=O)C(NOCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,,,-0.5103227081956621,,,,,,,,,,,,,,
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,,,-2.191114125896485,,,,,,,,,,,,,,
CC1(C)C(C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,,,-1.999999995657055,,,,,,,,,,,,,,
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,,,-2.903086825339624,,,,,,,,,,,,,,
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,,,-1.1674910866550954,,,,,,,,,,,,,,
CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O,,,-0.3010299955771223,,,,,,,,,,,,,,
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,,,-0.861562037484623,,,,,,,,,,,,,,
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,,,-1.999999995657055,,,,,,,,,,,,,,
CC1(C)CCc2c(C(=O)Nc3cnn([C@H](c4ccccc4)C4CC[S+]([O-])CC4)c3)n[nH]c2C1,,,-1.2218487488925325,,,,,,,,,,,,,,
CC1(C)CCn2nc(COc3ccccc3)cc2C1=O,,,-0.9999999995657056,,,,,,,,,,,,,,
CC1(C)CN(CCC#N)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,,,-0.6458915606604334,,,,,,,,,,,-0.4461169732348143,,,
CC1(C)CN(Cc2nnc(-c3ccccc3)o2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,,,-1.8860566443524365,,,,,,,,,,,,,,
CC1(C)CNC(=O)c2sc(N3CCOCC3)nc2C1,,,-0.1542819819713878,,,,,,,,,,,,,,
CC1(C)CON(Cc2ccccc2Cl)C1=O,,,-0.763060290472033,,,,,,,,,,,,,,
CC1(C)Cc2cccc(O)c2O1,,,-0.4388986162316323,,,,,,,,,,,,,,
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,,,-0.77728352859236,,,,,,,,,,,,,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,-0.3010299955771223,,,0.5682017240787327,1.1105897103026157,,0.6020599913388197,1.2787536009551146,,,0.9444826721551038,,,,
CC1(C)Oc2ncnc(N)c2N=C1c1ccc(C23CCC(CC(=O)O)(CC2)CC3)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,,,-2.124938730817707,,,,,,,,,,,,,,
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,,,-2.0362121679338525,,,,,,,,,,,,,,
CC1(C)[C@H]2CC=C(CN3CCC(Nc4nc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)ns4)CC3)[C@@H]1C2,,,-2.522878730803855,,,,,,,,,,,,,,
CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1,,,-1.826813728672998,,,,,,,,,,,,,,
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,,,-2.0132282612564927,,,,,,,,,,,,,,
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,,,-1.3018994535062804,,,,,,,,,,,,,,
CC12CC3CC(C)(C1)CC(N)(C3)C2,,,-0.2596373064786618,,,,,,,,,,,,,,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,,,-2.7212463761895678,,,,,,,,,,,,,,
CC1=C(C(=O)Nc2ccccc2)SCCO1,,,-0.7548835595891475,,,,,,,,,,,,,,
CC1=C(C)S(=O)(=O)CCS1(=O)=O,,,-0.0282604090658722,,,,,,,,,,,,,,
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,,,-1.1549019593653225,,,,,,,,,,,,,,
CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,,,-1.1501175502598786,,,,,,,,,,,,,,
CC1=CC2=CC(C)C(=O)/C=C/C(C)(C)C=C3O[C@@]2(C1)C(=O)C3C,,,-0.5850266518621456,,,,,,,,,,,,,,
CC1=NC(=O)NC(c2cccs2)C1C(=O)OCc1ccccc1,,,-1.5718652043507093,,,,,,,,,,,,,,
CC1=NC(c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N,,,-1.3115801771073416,,,,,,,,,,,,,,
CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,,,-1.1890957186600564,,,,,,,,,,,,,,
CC1=NNC(=O)N(/N=C/c2cccnc2)C1,,,-0.0025688339801478,,,,,,,,,,,,,,
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,,,-0.8860566473590905,,,0.5185139398910479,0.7781512503908818,,0.146128035709259,0.6989700043447047,,,1.361727836019481,,,,
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,-0.3010299955771223,,,,,,,,,,,,,,
CC1CCCCC1C(=O)N1CC(c2nc(-c3cccc(F)c3)no2)C1,,,-1.4685210816804082,,,,,,,,,,,,,,
CC1CCN([C@H](c2ccc(F)cc2)c2ccc(C(C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,,,-2.9999999565705537,,,,,,,,,,,,,,
CC1CN(c2cc(=O)[nH]c(NCc3cccc4ccccc34)n2)CCO1,,,-1.8860566443524365,,,,,,,,,,,,,,
CC1CN2c3c(cc4c(C(C)(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C2C(C)O1,,,-1.376750708568065,,,,,,,,,,,,,,
CC1CN2c3c(cc4c(C5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C2C(C)O1,,,-1.283996655530019,,,,,,,,,,,,,,
CC1CN2c3ccc([N+](=O)[O-])cc3CC3(C(=O)N(C)C(=O)N(C)C3=O)C2C(C)O1,,,-0.7295540917490468,,,,,,,,,,,,,,
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,,,-2.154901953781536,,,,,,,,,,,,,,
CC1C[C@H](C)CC([C@H](O)CC2CC(=O)NC(=O)C2)C1=O,,,-0.2013493544856858,,,,,,,,,,,,,,
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,-0.6545477268868662,,,,,,,,,,,,,,
CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,,,-0.1267375410845896,,,,,,,,,,,,,,
CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,-2.124938730817707,,,,,,,,,,,,,,
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,,,-0.4559319555256402,,,,,,,,,,,,,,
CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,,,-2.330218375501742,,,,,,,,,,,,,,
CCC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(=N)N2)C2(CCC(OC)CC2)C3)c1,,,-1.416801224897449,,,,,,,,,,,,,,
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,,-1.8153085663438755,,,,,,,,,,,,,,
CCC(=NOC/C=C/Cl)C1C(=O)CC(C2CCOCC2)CC1=O,,,-0.4172866312329996,,,,,,,,,,,,,,
CCC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,,,-0.0004345117305447,,,,,,,,,,,,,,
CCC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,,,-0.6777807050592738,,,,,,,,,,,,,,
CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,,-0.4310945848999344,,,,,,,,,,,,,,
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,,,-0.7447274946554192,,,,,,,,,,,,,,
CCC(=O)Nc1ccc(Cl)c(Cl)c1,,,-1.4329736326639897,,,,,,,,,,,,,,
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)CC1C(=O)O)C(C)C,,,-1.3010299861095027,,,,,,,,,,,,,,
CCC(C(=O)N[C@H](/C=C/C(=O)OC1CCC1)CC1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,,,-0.1739251972343534,,,,,,,,,,,,,,
CCC(C(=O)N[C@H](/C=C/C(=O)OCc1ccccc1)CC1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,,,-0.0362121726072387,,,,,,,,,,,,,,
CCC(C)(C)C(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,,,-1.3010299947953925,,,,,,,,,,,,,,
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,,-1.3010299947953925,,,,,-0.0132282656889825,,,,,,,,,
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,,,-1.787812392931659,,,,,,,,,,,,,,
CCC(C)(C)OC,,,-0.0916597700278511,,,,,,,,,,,,,,
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,,,-1.779891909343713,,,,,,,,,,,,,,
CCC(C)(C)c1ccc(O)cc1,,,-2.9999999565705537,,,,,,,,,,,,,,
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,,,-1.2274338286251438,,,,,,,,,,,,,,
CCC(C)(CCN1CCC(F)(F)CC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,,,-1.5228787438326894,,,,,,,,,,,,,,
CCC(C)(CCN1CCCCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,,,-0.9586073144469618,,,,,,,,,,,,,,
CCC(C)(CCN1CCOCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,,,-0.3736596325222875,,,,,,,,,,,,,,
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,,,-2.056134657029935,,,,,,,,,,,,,,
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,,-1.7392117089973014,,,,,,,,,,,,,,
CCC(C)=O,,,-0.0583047515781797,,,,,,,,,,,,,,
CCC(C)C(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,,,-1.4317982747592362,,,,,,,,,,,,,,
CCC(C)C(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,,,-1.1191864071477686,,,,,,,,,,,,,,
CCC(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,,-1.3010299947953925,,,,,,,,,,,,,,
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,,,-0.1307682772759132,,,,,,,,,,,,,,
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,,,-1.7921775481758522,,,,,,,,,,,,,,
CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,,,-2.2291479809969323,,,,,,,,,,,,,,
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],,,-2.9030899522483864,,,,,,,,,,,,,,
CCC(C)OC(=O)C(C)c1ccc(CC(C)C)cc1,,,-0.4814860599905081,,,,,,,,,,,,,,
CCC(C)OC(=O)N1CCCCC1CCO,,,-0.5476563446103709,,,,,,,,,,,,,,
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,,,-2.9999999565705537,,,,,,,,,,,,,,
CCC(C)c1ccc(O)cc1,,,-1.216095727142388,,,,,,,,,,,,,,
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,,,-1.0545724477871434,,,,,,,,,,,,,,
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,,,-2.6642078112179197,,,,,,,,,0.705007959341902,0.9618954736725916,-0.0457574905124201,,,
CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,,,-1.924453034957936,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,,,-2.3098039111083337,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,,,-1.455931954408883,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,,,-2.8860566142858968,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,,,-2.657577299437136,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,,,-1.8569851966214843,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,,,-2.142667497536864,,,,,,,,,,,,,,
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],,,-2.9030899522483864,,,,,,,,,,,,,,
CCC(CC)Nc1nc(C)c(-c2ccc(OC(F)(F)F)cc2OC)nc1OC,,,-2.096910007579376,,,,,,,,,,,,,,
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N=C(C)N)[C@H]1NC(C)=O,,,-0.0163737128303674,,,,,,,,,,,,,,
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N=C(N)N)[C@H]1NC(C)=O,,,-0.0390538042186527,,,,,,,,,,,,,,
CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,,,-1.1056839367616145,,,,,,,,,,,,,,
CCC(CC)[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,,,-0.3757179040611739,,,,,,,,,,,,,,
CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,,,-1.6989700021645464,,,,,,,,,,,,,,
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,,,-0.6777807153996187,,,,,,,,,,,,,,
CCC(N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,,,-1.096367483373572,,,,,,,,,,,,,,
CCC(O)(CC)CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,-0.1739251972343534,,,,,,,,,,,,,,
CCC(O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,,,-0.0004345117305447,,,,,,,,,,,,,,
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,,,-1.999999995657055,,,,,,,,,,,,,,
CCC1(C)CC(=O)NC1=O,,,-0.0010870955976758,,,-0.2291479882842466,-0.3767507094986961,,-0.0861861475633205,-0.4814860599905081,,,0.4913616938482822,,,,
CCC1(C)OC(=O)N(C)C1=O,,,-0.0010870955976758,,,,,,,,,,,,,,
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,,,-0.5228787378973314,,,,,,,,,,,,,,
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,,,-0.2076083104316986,,,,,,,,,,,,,,
CCC1(CC)C(=O)NC(=O)NC1=O,,,-0.0457574953379144,,,,,,,,,,,,,,
CCC1(CC)C(=O)NCC(C)C1=O,,,-0.397940003134783,,,,,,,,,,,,,,
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,,,-0.3467874861281464,,,,,,,,,,,,,,
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,-0.2015795674006349,,,,,,,,,,,,,,
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,,,-0.3010299955771223,,,,,,,,,,,,,,
CCC1(c2ccccc2)C(=O)NCNC1=O,,,-0.096910010239429,,,,,,,,,,,,,,
CCC1(c2ccccc2)CCC(=O)NC1=O,,,-0.3010299955771223,,,,,,,,,,,,,,
CCC1(c2ccccc2)NC(=O)N(C)C1=O,,,-0.2218487423057326,,,,,,,,,,,,,,
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,-0.7099653884147669,,,,,,,,,,,,,,
CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,,,-0.1611509091998035,,,,,,,,,,,,,,
CCC1C(=O)OC[C@@H]1Cc1cncn1C,,,-0.0043648031651755,,,,,,,,,,,,,,
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,,,-1.2666422112719489,,,,,,,,,,,,,,
CCCC(=O)N(C)c1cccc(NC(=O)c2ccccc2Br)c1,,,-1.6989700021645464,,,,,,,,,,,,,,
CCCC(=O)Nc1cccc(N(C)C(=O)c2ccccc2Br)c1,,,-0.9586073144469618,,,,,,,,,,,,,,
CCCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,,,-1.5228787438326894,,,,,,,,,,,,,,
CCCC(=O)Nc1cccc(NCc2ccccc2Br)c1,,,-1.999999995657055,,,,,,,,,,,,,,
CCCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,,,-2.004364801015637,,,,,,,,,,,,,,
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,,,-0.3767507146688685,,,,,,,,,,,,,,
CCCC(CCC)OCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,-1.0457574900781257,,,,,,,,,,,,,,
CCCC(NC(C)C(=O)N1C(C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,,,-0.397940003134783,,,,,,,,,,,,,,
CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1,,,-0.4436974991120754,,,,,,,,,,,,,,
CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,,-0.8538719640115515,,,,,,,,,,,,,,
CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,,,-0.2365720063621844,,,,,,,,,,,,,,
CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,,,-0.4317982758156281,,,,,,,,,,,,,,
CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,,,-0.0087739242631893,,,,,,,,,,,,,,
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,,,-1.2941362868611703,,,,,,,,,,,,,,
CCCCC(=O)OCC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4c(OC)cccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1,,,-1.999999995657055,,,,,,,,,,,,,,
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,,,-1.0789320302754148,,,,,,,,,,,,,,
CCCCC(C)(O)C/C=C/[C@@H]1C(CCCCCCC(=O)OC)C(=O)C[C@H]1O,,,-0.8239087261783066,,,,,,,,,,,,,,
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,,,-2.9999999565705537,,,,,,,,,,,,,,
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,,,-1.413254981686998,,,,,,,,,,,,,,
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,,,-1.505037672476123,,,,,,,,,,,,,,
CCCCC(CC)Cn1c(O)c2c(c1O)C1C=CC2C1,,,-2.9030899522483864,,,,,,,,,,,,,,
CCCCC(NC[C@@H]1Cc2cccc(c2)CCCCc2cc(cc(N(CCC)S(C)(=O)=O)c2)C(=O)N1)C(=O)NCC(C)C,,,-2.397939997814676,,,,,,,,,,,,,,
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,,,-1.3889851578650108,,,,,,,,,,,,,,
CCCCC1(CC)C(=O)NC(=O)NC1=O,,,-0.1739251952897513,,,,,,,,,,,,,,
CCCCCC,,,-0.7142402172296393,,,,,,,,,,,,,,
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,-1.7569619488320227,,,,,,,,,,,,,,
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,,,-2.9030899522483864,,,,,,,,,,,,,,
CCCCCCC(C=O)=Cc1ccccc1,,,-2.0085574913106647,,,,,,,,,,,,,,
CCCCCCCC,,,-0.986867723532638,,,,,,,,,,,,,,
CCCCCCCC1CCC(=O)O1,,,-1.4621809036679012,,,,,,,,,,,,,,
CCCCCCCCC,,,-1.0900163045258369,,,,,,,,,,,,,,
CCCCCCCCCC,,,-1.1741197004153294,,,,,,,,,,,,,,
CCCCCCCCCCCC(=O)OC,,,-1.4392096527257,,,,,,,,,,,,,,
CCCCCCCCCCCCCN1CC(C)OC(C)C1,,,-2.5720457511895014,,,,,,,,,,,,,,
CCCCCCCCCCCCN1CCCC1=O,,,-1.903089983517588,,,,,,,,,,,,,,
CCCCCCCCCCCCN1CCCCCC1=O,,,-2.560667290377211,,,,,,,,,,,,,,
CCCCCCCCCCCC[N+](C)(C)C,,,-1.4388986151578274,,,,,,,,,,,,,,
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,,,-1.999999995657055,,,,,,,,,,,,,,
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,,,-2.9999999565705537,,,,,,,,,,,,,,
